JOURNAL_ID,JOURNAL_TITLE,ARTICLE_ID,ARTICLE_TITLE,ARTICLE_ABSTRACT
29,Accounting Analysis Journal,1596,The Use of Performance Measurement System in Public Sector Organization ,"Tujuan dari penelitian ini adalah untuk menguji pengaruh informasi, tekanan eksternal, dan pelatihan terhadap penggunaan sistem pengukuran kinerja dalam kegiatan operasional, insentif dan eksplorasi. Sampelnya terdiri dari 102 Pemerintah Desa di Kabupaten Demak. Responden dalam penelitian ini adalah Kepala Desa. Alat analisis yang digunakan dalam menguji hipotesis ini adalah SmartPLS 3.0 menggunakan teknik analisis Structural Equation Model (SEM). Hasil penelitian menunjukkan adanya pengaruh positif informasi dan pelatihan terhadap penggunaan sistem pengukuran kinerja dalam kegiatan operasional, adanya pengaruh positif informasi terhadap penggunaan sistem pengukuran kinerja dalam kegiatan insentif, dan adanya pengaruh positif tekanan eksternal dan pelatihan terhadap penggunaan sistem pengukuran kinerja dalam kegiatan eksplorasi. Dengan demikian dapat disimpulkan bahwa informasi, tekanan eksternal dan pelatihan memengaruhi penggunaan sistem pengukuran kinerja pada Pemerintah Desa di Kabupaten Demak. The purpose of this study was to examine the influence of information, external pressure, and training towards the use of performance measurement system for operational, insentive, and exploration activity. The sample consist of 102 Village Government of Kabupaten Demak. The respondent in this study are Kepala Desa. Analysis tools are used to test this hypothesis is SmartPLS 3.0 using analysis technical of Structural Equation Model (SEM). The results showed that the positive effect of information and training to the use performance measurement system for operational activity, the positive effect of information to the use performance measurement system for insentive activity, and the positive effect of external pressure and training to the use performance measurement system for exploration activity. So, this study concluded the information, external pressure and training has effect to the use performance measurement system for operational, insentive and exploration activity of Village Government in Kabupaten Demak."
29,Accounting Analysis Journal,1597,"The Effect of Experiences, Training, Personaly Type, and Workload of the Auditor on the Ability of Auditor to Detect Fraud ","Abstrak  Penelitian ini bertujuan untuk menganalisis pengaruh pengalaman, pelatihan, tipe kepribadian, dan beban kerja pemeriksa terhadap kemampuan pemeriksa mendeteksi kecurangan. Populasi dalam penelitian ini adalah seluruh pemeriksa yang bekerja pada Badan Pemeriksa Keuangan Perwakilan Provinsi Jawa Tengah dan Perwakilan Provinsi Daerah Istimewa Yogyakarta. Teknik pengambilan sampel dalam penelitian ini menggunakan convenience sampling dan diperoleh sampel sejumlah 68 pemeriksa. Metode analisis data yang digunakan adalah analisis regresi berganda dengan alat analisis IBM SPSS 21. Hasil penelitian ini menunjukkan bahwa secara simultan pengalaman, pelatihan, tipe kepribadian, dan beban kerja pemeriksa berpengaruh secara signifikan terhadap kemampuan pemeriksa mendeteksi kecurangan. Secara parsial pengalaman berpengaruh positif signifikan terhadap kemampuan pemeriksa mendeteksi kecurangan. Sementara pelatihan, tipe kepribadian, dan beban kerja tidak berpengaruh secara signifikan terhadap kemampuan pemeriksa dalam mendeteksi kecurangan.  Kata kunci : Pengalaman, Pelatihan, Tipe Kepribadian, Beban Kerja, Kemampuan Mendeteksi Kecurangan Abstract This study was aimed to analyze the influence of auditors experience, training, types of personality, and auditors workload on the ability to detect fraud. The research population is all of auditors who work at the Audit Board Central Java Representative and Special Region of Yogyakarta Representative. The sampling technique that used in this study is convenience sampling and obtained 68 auditors as sample. Data analysis method that used is multiple regression analysis with software IBM Statistical Package for the Social Sciences (SPSS) 21. The results of this study indicated that simultaneously auditors experiences, training, types of personality, and auditors workload affect the auditors ability in detecting fraud. Partially, auditors experience significantly give positive influence on the auditors ability to detect fraud. While training, types of personality, and auditors workload is not significantly affect the ability of auditors in detecting fraud.  Keywords: Auditors Experience, Training, Types of Personality, Auditors Workload, Auditors Ability to Detect Fraud"
29,Accounting Analysis Journal,1598,Determinant of Debt and Dividend Policies As The Moderating Variables ,"Tujuan penelitian ini adalah untuk menganalisis pengaruh variabel pertumbuhanperusahaan,free cash flow, blockholder ownership, dan kebijakan deviden sebagai variabelmoderasi terhadap kebijakan hutang pada perusahaan manufaktur yang terdaftar di Bursa EfekIndonesia tahun 2012 sampai 2014. Hasil penelitian menunjukkan pertumbuhan perusahaandan blockholder ownership secara parsial tidak berpengaruh terhadap kebijakan hutang. Freecash flow berpengaruh negatif dan signifikan terhadap kebijakan hutang begitu pula blockholderownership terhadap kebijakan hutang yang dimoderasi oleh kebijakan deviden. The purpose of this study was to analyze the influence of variable growth of the company, free cash flow, blockholder ownership, and the dividend policy as a moderating variable of the debt policy on manufacturing companies listed in Indonesia Stock Exchange in 2012 until 2014. The results showed growth companies and blockholder ownership in a partial hadnt significant influence on the debt policy. Free Cash Flow has a negatif influence and significant on a debt policy as same as blockholder ownership on debt policy which in moderated by dividend policy."
29,Accounting Analysis Journal,1599,Analysis in Factors Affecting Muzakki Motivation to Pay Zakat in Semarang City ,"Penelitian ini bertujuan untuk menguji dan menganalisis pengaruh faktor internal dan external muzakki terhadap motivasi membayar zakat melalui tingkat keimanan, pengetahuan tentang zakat, periklanan, hubungan masyarakat, pemasaran langsung, penjualan personal, akuntabilitas dan transparansi pelaporan keuangan. Teori yang dapat mendukung penelitian ini adalah Theory of Planned Behavior, Sharia Enterprise Theory dan Teori Al-Wala. Sampel dalam penelitian ini adalah 70 muzakki yang terdaftar di Lembaga Amil Zakat Kota Semarang. Metode pengambilan sampel yang digunakan adalah accidental sampling. Pengumpulan data menggunakan metode kuesioner. Analisis data dalam penelitian ini menggunakan SEM-PLS. Hasil penelitian ini menunjukkan bahwa variabel tingkat keimanan, pengetahuan tentang zakat, akuntabilitas dan transparansi pelaporan keuangan memiliki hubungan positif dan signifikan terhadap motivasi muzakii membayar zakat di Lembaga Amil Zakat Kota Semarang. Variabel periklanan, hubungan masyarakat, pemasaran langsung dan penjualan personal tidak berpengaruh terhadap motivasi muzakki membayar zakat di Lembaga Amil Zakat Kota Semarang. Saran bagi peneliti selanjutnya diharapkan memperluas ruang lingkup penelitian dan menambahkan faktor internal.  This study aims to examine and analyze the influence of internal and external factors on the motivation of muzakki to pay zakat through the level of faith, knowledge of zakat, advertising, public relations, direct marketing, personal selling, accountability and transparency of financial reporting. The theories can support this research are the Theory of Planned Behavior, Sharia Enterprise Theory and Theory of Al-Wala . The sample in this study was 70 muzakki registered in Amil Zakat Institutions in Semarang City. The sampling method used was accidental sampling. Collecting data used questionnaires. Analysis of the data in this study used SEM-PLS. The results of this study indicated that variables of level of faith, knowledge of zakat, accountability and transparency of financial reporting had a positive and significant relationship to muzakki motivation to pay zakat in Amil Zakat Institutions in Semarang City. Variables of advertising, public relations, direct marketing and personal selling had no effect on the motivation of muzaki to pay zakat in Amil Zakat Institutions of Semarang. Suggestions for further research are expected to broaden the scope of research and add internal factors. "
29,Accounting Analysis Journal,1600,Analysis of Factors Effecting on The Probability of Financial Distress ,"Penelitian ini bertujuan untuk menguji pengaruh likuiditas, aktivitas, kepemilikan manajerial, kepemilikaninstitusional, dan ukuran perusahaan terhadap probabilitas financial distress pada perusahaan sektorpertambangan Indonesia. Populasi penelitian yaitu 41 perusahaan sektor pertambangan yang terdaftar diBursa Efek Indonesia tahun 2010-2014. Teknik pengambilan sampel menggunakan metode purposivesampling sehingga diperoleh 23 sampel perusahaan. Pengolahan data menggunakan teknik analisis regresilogistik dengan bantuan SPSS versi 21. Jenis penelitian ini merupakan penelitian kuantitatif. Alat analisisyang digunakan meliputi analisis statistik deskriptif dan uji multikolinearitas. Dalam pengujian pengaruhantar variabel, alat analisis yang digunakan berupa uji goodness-of-fit, uji overall model fit, dan nagelkerke Rsquare. Berdasarkan pengujian sampel penelitian menggunakan regresi logistik menunjukkan bahwa tidakterdapat pengaruh antara variabel solvabilitas, likuiditas, kepemilikan manajerial, kepemilikan institusional,dan ukuran perusahaan terhadap probabilitas terjadinya financial distress. Sedangkan pengujian sampelpenelitian menggunakan regresi logistik menunjukkan bahwa variabel aktivitas memiliki pengaruh negatifsignifikan terhadap probabilitas. This study aims to examine the effects of liquidity, activity, managerial ownership, institutional ownership, and firm size on the probability of financial distress in Indonesian mining sector companies. The research population was 41 mining sector companies listed in Indonesia Stock Exchange in 2010-2014. The sampling technique used purposive sampling method to get 23 company samples. Data processing used logistic regression analysis technique with the help of SPSS version 21. This research type was quantitative research. The analysis tools used including descriptive statistical analysis and multicolinearity test. In testing the effect between variables, the analysis tool used in the form of goodness-of-fit test, overall model fit test, and nagelkerke R square. Based on the testing of research sample used logistic regression indicated that there was no influence between variables of solvability, liquidity, managerial ownership, institutional ownership, and firm size to probability of occurrence of financial distress. While testing the research sample used logistic regression showed that the activity variable had a significant negative effect on the probability "
29,Accounting Analysis Journal,1601,The Analysis of Amil Competency and Its Effects on The Implementation of Zakat on Amil Zakat Institution ,"Tujuan dari penelitian ini untuk menguji pengaruh kompetensi syariah, kompetensi akuntansi, dankompetensi manajerial zakat terhadap implementasi akuntansi zakat. Populasi penelitian ini adalah lembagaamil zakat di Kota Semarang yaitu ada 5 lembaga. Teknik pengambilan sampel menggunakan sampelpopulasi yaitu semua populasi dijadikan sampel dalam penelitian. Berdasarkan teknik sampel tersebutdiperoleh 31 responden yang dijadikan sebagai sampel. Metode analisis data yang digunakan adalah analisispersamaan regresi dengan alat analisis IBM SPSS 21. Hasil penelitian menunjukkan kompetensi syariahberpengaruh secara signifikan terhadap implementasi akuntansi zakat dengan arah hubungan negatif,kompetensi akuntansi tidak berpengaruh secara signifikan, dan kompetensi manajerial zakat berpengaruhsecara signifikan terhadap implementasi akuntansi zakat dengan arah hubungan positif. Sedangkan secarasimultan kompetensi syariah, kompetensi akuntansi, dan kompetensi manajerial zakat berpengaruh secarasignifikan terhadap implementasi akuntansi zakat. The purpose of this study to examine the influence of sharia competence, competence of accounting, and competence of zakat managerial to the implementation of accounting zakat. The population of this study is Amil Zakat Institution in Semarang , that there are 5 institution. The sampling technique using a sample population that all populations sample in this study. Based on engineering sample obtained 31 respondents were used as a sample. The analysis method data is regression analysis tools IBM SPSS 21. Results showed competence sharia significanly affect to the implementation of zakat accounting with the direction of negative relationship, competence of accounting does not significant and competence of zakat managerial is significan affect to the zakat accounting implementation with positive direction of the relationship. The simultant test showed that competence of sharia, competence of accounting, and competence of zakat managerial are affect significantly to the zakat accounting implementation. "
29,Accounting Analysis Journal,1602,The Influence of Islamic Microfinance Against Welfare Customer BMT ,"Tujuan penelitian ini adalah untuk mengukur dan menganalisis pengaruh pembiayaan mikro syariahterhadap tingkat kesejahteraan masyarakat pada nasabah BMT melalui perkembangan usaha sebagaivariabel intervening. Metode penelitian ini menggunakan data primer yang diambil secara acak terhadap 53nasabah Bina Ummat Sejahtera Kantor Pusat Lasem, Kabupaten Rembang. Alat analisis yang digunakanuntuk mengolah data dalam penelitian ini menggunakan sofware IBM spss 21. Hasil penelitian inimenunjukan bahwa pengaruh perkembangan usaha nasabah terhadap tingkat kesejahteraan nasabahberpengaruh posisif dan signifikan, pengaruh pembiayaan mikro syariah terhadap perkembangan usahaberpengaruh posisif dan signifikan, pengaruh pembiayaan mikro syariah terhadap tingkat kesejahteraannasabah melalui perkembangan usaha sebagai variabel intervening berpengaruh positif dan signifikan.Namun, pengaruh pembiayaan mikro syariah terhadap tingkat kesejahteraan nasabah berpengaruh negatifdan tidak signifikan. Kesimpulan dari hasil penelitian tersebut mengungkapkan bahwa masih adapembiayaan yang tidak digunakan untuk kegiatan produktif melainkan digunakan untuk kegiatankonsumtif. Selain itu masih ada nasabah yang butuh pendampingan usaha supaya dapat menciptakankesejahteraanya masing-masing. The purpose of this paper was to analyze the influence of Islamic micro financing to the level of social welfare at BMT customers through the development of business as an intervening variable. This paper method using primary data drawn at random to 53 customers Bina Ummah Welfare Office Lasem, Rembang. The analytical tool used to process the data in this study using IBM SPSS software 21. Influence of the customers business to the level of welfare clients posisif and significant influence, the influence of Islamic micro finance to business development and significant posisif influence, the influence of Islamic micro finance the level of welfare of its customers through the development of business as an intervening variable positive and significant impact. However, the influence of Islamic micro finance to the welfare of customers and no significant negative effect. The paper of these studies revealed that there are still financing is not used for productive activities but is used for consumptive activities. In addition there are business customers who need assistance in order to create economic security of each."
29,Accounting Analysis Journal,1603,Analysis of Factors Affecting The Tendency of Accounting Fraud with The Mediation of Ethical Behavior ," Penelitian ini bertujuan untuk menguji dan menganalisis pengaruh kecenderungan kecurangan akuntansi, kesesuaian kompensasi, dan ketaatan aturan akutansi terhadap kecenderungan kecurangan akuntansi dengan perilaku tidak etis sebagai variabel invertening. Populasi penelitian ini terdiri dari dinas di Kabupaten Kendal. Teknik pengambilan sampel menggunakan simple random sampling, diperoleh sebanyak 83 responden. Sampel penelitian inimenggunakan metode kuesioner. Analisis data yang digunakan adalah Structural Equation Modelling (SEM) dengan alat analisis SmartPLS 3.0.Hasil penelitian menunjukan pengendalian internal yang efektif di dinas dapat mencegah timbulnya perilaku tidak etis yang mengarah pada kecurangan akuntansi. Kompensasi yang sesuai di dinas dapat mencegah perilaku tidak etis yang mengarah pada kecurangan akuntansi. Aturan akuntansi yang terdapat di dinas tidak dapat mencegah timbulnya perilaku etis yang mengarah pada kecurangan akuntansi.Simpulan dalam penelitian ini yaitu variabel keefektifan pengendalian internal, kesesuaian kompensasi, dan ketaatan aturan akuntansi memiliki pengaruh langsung terhadap perilaku tidak etis dan kecenderungan kecurangan akuntansi, sedangkan untuk keefektifan pengendalian internal dan ketaatan aturan akuntansi memilikipengaruh tidak langsung melalui perilaku tidak etis sebagai variabel intervening terhadap kecenderungan kecurangan akuntansi.  The purpose of this study was to examine the effectiveness of internal control, suitability compensation and obedience to accounting rules to Accounting Fraud Trends through unethical behavior. The population of this study consisted of working units, offices in Kendal. The sampling technique used was simple random sampling and gained 86 respondents in total. The method of collecting data was using questionnaire. The analysis method used was Structural Equation Modelling (SEM) with SmartPLS 3.0 as the analysis tools. The results showed an effective internal control in the office can prevent unethical behavior that lead to accounting fraud. Appropriate compensation in office can prevent unethical behavior that lead to accounting fraud. Accounting rules contained in the agency can not prevent the emergence of ethical behavior that lead to accounting fraud. The conclusions of this research is the variable effectiveness of internal control, compliance compensation, and adherence to accounting rules have a direct impact on unethical behavior and tendencies of the accounting fraud, while for the effectiveness of internal controls and adherence to accounting rules have an indirect influence through unethical behavior as an intervening variable against the tendency of the accounting fraud."
29,Accounting Analysis Journal,1604,The Analysis of Financial Performance in Moderating Determinant of Company Debt Policy ,"Tujuan penelitian adalah mengkaji peran kinerja keuangan dalam memoderasi pengaruh kepemilikan manajerial, kebijakan dividen, pertumbuhan perusahaan, dan ukuran perusahaan terhadap kebijakan hutang. Populasi penelitian sejumlah 138 perusahaan manufaktur yang terdaftar di Bursa Efek Indonesia (BEI) periode 2013-2015. Pemilihan sampel menggunakan metode purposive sampling yang diperoleh sejumlah 333 unit analisis. Teknik analisis menggunakan analisis regresi moderasi dengan uji nilai selisih mutlak. Pertumbuhan perusahaan dan ukuran perusahaan berpengaruh positif signifikan terhadap kebijakan hutang. Kebijakan dividen berpengaruh negatif signifikan terhadap kebijakan hutang, sedangkan kepemilikan manajerial tidak berpengaruh terhadap kebijakan hutang. Kinerja keuangan memoderasi secara signifikan pengaruh kepemilikan manajerial dan ukuran perusahaan terhadap kebijakan hutang, namun tidak memoderasi pengaruh kebijakan dividen dan pertumbuhan perusahaan terhadap kebijakan hutang. Berdasarkan hasil penelitian, dapat disimpulkan bahwa kebijakan hutang perusahaan dipengaruhi oleh kebijakan dividen, pertumbuhan perusahaan, dan ukuran perusahaan, serta kinerja keuangan dapat memoderasi pengaruh kepemilikan manajerial dan ukuran perusahaan terhadap kebijakan hutang. The aims of the study are to examine the role of financial performance in moderating the influence of managerial ownership, dividend policy, firm growth, and firm size towards debt policy.The populations of the study are 138 companies which are listed in the Indonesia Stock Exchange (BEI) during 2013-2015period. Data were selected by purposive sampling method obtained by 333 unit of analysis.Moderated regression analysis by difference absolute value test was used to analyse data. Firm growth and firm size had a significant positive effect on debt policy. Dividend policy had a significant negative effect on debt policy, while managerial ownership didnt havesignificant effect on debt policy. Financial performance moderates significantly the effect of managerial ownership and firm size on debt policy, but unablebe used to moderate the influence of dividend policy and corporate growth on debt policy. Based on the research result, it can be concluded that the companys debt policy is influenced by dividend policy, firm growthand firmsize, and financial performance can moderate the effect of managerial ownership and firm size on debt policy"
29,Accounting Analysis Journal,1605,Factors Affecting Fraud Trend: Perception of Employees of Semarang City Office ,"Penelitian ini bertujuan untuk menggali persepsi pegawai pemerintahan di Instansi Pemerintah mengenaifaktor-faktor yang mempengaruhi kecenderungan kecurangan (fraud) meliputi komitmen organisasi,budaya etis organisasi, kesesuaian kompensasi, keefektifan pengendalian internal dan penegakan hukum.Populasi penelitian ini terdiri dari 1.746 pegawai dengan sampel penelitian sebanyak 102 pegawai instansipemerintah di Dinas Kota Semarang. Teknik pengambilan sampel dalam penelitian ini menggunakanconvenience sampling. Teknik analisisdata yang digunakan dalam penelitian ini yaitu analisis regresiberganda. Hasil penelitian ini menunjukkan bahwa secara parsial terdapat pengaruh negatif antarakomitmen organisasi dan penegakan hukum dengan kecurangan, tidak terdapat pengaruh antara budayaetis organisasi, kesesuaian kompensasi dan keefektifan pengendalian internal dengan kecurangan. Secarasimultan komitmen organisasi, budaya etis organisasi, kesesuaian kompensasi, keefektifan pengendalianinternal dan penegakan hukum berpengaruh negatif terhadap kecurangan. Simpulan dari penelitian iniyaitu variabel independen yang mempengaruhi kecenderungan kecurangan (fraud) yaitu komitmenorganisasi dan penegakan hukum This study aims to explore the perceptions of government officials in government agencies regarding factors that affect fraud tendencies including organizational commitment, organizational ethical culture, compensation suitability, the effectiveness internal control, and law enforcement. The population of this study consisted of 1746 employees, with 102 employees of government agencies in the Offices of Semarang City as research sample. Data analysis techniques used in this study was multiple regression analysis. The results showed that partially there is a negative influence between organizational commitment and law enforcement with fraud tendency, partially there is no influence between organizational ethical culture, compensation suitability and the effectiveness internal control with fraud tendency. Simultaneously organizational commitment, organizational ethical culture, compensation suitability, the effectiveness internal control and law enforcement have a negative effect on fraud tendency. The conclusion of this research is the independent variabels that affect the tendency of fraud are organizational commitment and law enforcement."
29,Accounting Analysis Journal,1606,The Determinant of Financial Management Accountability of The Village (A Study on Village Government in the Area of Kebumen District) ,"Penelitian ini bertujuan untuk mengetahui determinan akuntabilitas pengelolaan keuangan desa. Jenis penelitian ini adalah penelitian kuantitatif dengan teknik cluster random sampling. Populasi yang digunakan adalah perangkat desa yang berada di Kabupaten Kebumen yang terlibat dalam pengelolaan keuangan desa, sedangkan sampel yang berhasil memenuhi kriteria penelitian berjumlah 107 perangkat desa dari 38 desa. Pengumpulan data menggunakan metode kuesioner. Analisis data penelitian menggunakan analisis deskriptif dan regresi berganda dengan program SPSS versi 21. Hasil analisis uji regresi linear berganda menunjukkan adanya pengaruh simultan bimbingan teknis, pemahaman tugas pokok dan fungsi dalam organisasi serta pemahaman mekanisme penatausahaan keuangan desa terhadap akuntabilitas pengelolaan keuangan desa, sedangkan pengaruh secara parsial menunjukkan bahwa variabel bimbingan teknis tidak berpengaruh terhadap akuntabilitas pengelolaaan keuangan desa, sedangkan variabel pemahaman tugas pokok dan fungsi dalam organisasi serta pemahaman mekanisme penatausahaan keuangan desa berpengaruh signifikan terhadap akuntabilitas pengelolaan keuangan desa. This study aims to know the determinant of financial management accountability of the village. This research is a quantitative study with cluster random sampling technique. The population used was the village located in Kebumen involved in the management of village finances, while samples were successfully met the study criteria device totaled 107 apparatus of the village from 38 villages. Collecting data using questionnaires. Research data analysis using descriptive analysis and multiple regression with SPSS version 21. The results of the analysis of multiple linear regression tests indicated the presence of simultaneous technical guidance, understanding the main duties and functions in the organization and understanding mechanisms financial administration of the village to the accountability of the financial management of the village, while the partial effect indicates that the variable technical guidance does not affect the accountability of financial management of the village, while variable understanding of main duties and functions in the organization and understanding the mechanism of financial administration of the village significant effect on financial management accountability of the village."
29,Accounting Analysis Journal,1607,Analysis of Determinant of Financial Statements Quality of Amil Zakat Agencies in Semarang City ,"Penelitian ini bertujuan untuk memperoleh bukti empiris pengaruh kompetensi sumber daya manusia, penerapan standar akuntansi zakat dan infak/ sedekah (PSAK 109), pengendalian intern, pemanfaatan teknologi informasi, dan employee engagement terhadap kualitas laporan keuangan Lembaga Amil Zakat di Kota Semarang. Populasi penelitian ini adalah seluruh Lembaga Amil Zakat di Kota Semarang. Teknik pengambilan sampel menggunakan purposive sampling, diperoleh 9 Lembaga Amil Zakat sebagai sampel. Pengumpulan data penelitian ini menggunakan instrumen kuesioner. Metode analisis yang digunakan adalah Structural Equation Modelling (SEM) dengan Partial Least Square (PLS) dengan alat analisis SmartPLS3.0. Hasil penelitian menunjukkan bahwa kompetensi sumber daya manusia, penerapan standar akuntansi zakat dan infak/ sedekah (PSAK 109), pengendalian intern, dan employee engagement berpengaruh positif terhadap kualitas laporan keuangan. Namun, pemanfaatan teknologi informasi tidak berpengaruh terhadap kualitas laporan keuangan. Simpulan dari penelitian ini adalah bahwa kompetensi sumber daya manusia, penerapan standar akuntansi zakat dan infak/ sedekah (PSAK 109), pengendalian intern, dan employee engagement mendukung terciptanya kualitas laporan keuangan LAZ di kota Semarang dan pemanfaatan teknologi informasi tidak mendukung terciptanya kualitas laporan keuangan LAZ di Semarang This research aimed to gets empirical evidence of the effect of human resource competence, implementation of ZIS financial accounting standard (PSAK 109), intern control, information technology utilization, and employee engagement on the quality of financial reportings zakat management institution in Semarang. Population in this research are whole zakah management institutions in Semarang. Sampling technique used purposive sampling, amount 9 zakah management institutions as sample. Collecting data this research used questionnaire instrument. Analyse method used Structural Equation Modelling (SEM) with Partial Least Square (PLS) with SmartPLS3.0. The result show that human resource competence, implementation of ZIS financial accounting standard (PSAK 109), intern control, and employee engagement have positive effect on the quality of financial reporting. But, information technology utilization does not have an effect on the quality of financial reporting. Conclusion from this research that human resource competence, implementation of ZIS financial accounting standard (PSAK 109), intern control, and employee engagement support to create quality of financial reportings zakah management institutions in Semarang and information technology utilization does not support to create quality of financial reportings zakah management institutions in Semarang. "
29,Accounting Analysis Journal,1608,"The Effect of Leverage, Firm Size, Managerial Ownership, Size of Board Commissioners and Profitability to Accounting Conservatism ","Penelitian ini bertujuan untuk menganalisispengaruhleverage, ukuran perusahaan, kepemilikanmanajerial, ukuran dewan komisaris dan profitabilitas terhadap konservatisme akuntansi.Populasi dalampenelitian ini adalah perusahaan pertambangan yang terdaftar pada Bursa Efek Indonesia tahun 2011-2015. Sampel dalam penelitian ini dipilih dengan menggunakan metode purposive sampling, sehinggadiperoleh 70 unit analisis. Teknik analisis yang digunakan adalah regresi linear berganda dengan aplikasiSPSS. Hasil penelitian menunjukkan bahwa variabel leverage dan ukuran dewan komisaris secara positifsignifikan berpengaruh terhadap konservatisme akuntansi, sedangkanukuran perusahaan dankepemilikanmanajerial tidak berpengaruh signifikan terhadap konservatisme akuntansi. Profitabilitas berpengaruhnegatif signifikan terhadap konservatisme akuntansi. Hasil penelitian dapat disimpulkan bahwakonservatisme akuntansi dipengaruhi oleh leverage, ukuran perusahaan, kepemilikan manajerial, ukurandewan komisaris dan profitabilitas. This study aims to determine the effect of leverage, firm size, managerial ownership, board size and profitability to accounting conservatism. The population in this study is a mining company listed on the Indonesia Stock Exchange in 2011-2015. The sample in this study was chosen using purposive sampling method, so obtained by 70 unit of analysis. The analysis technique used is multiple regression with SPSS application. The results showed that the leverage and size of the board of commissioners positively significantly influenced accounting conservatism, while firm size and managerial ownership did not affect accounting conservatism. Profitability has a significant negative effect on accounting conservatism. The results of the study can be concluded that accounting conservatism affected by leverage, size, managerial ownership, boardsize and profitability . "
29,Accounting Analysis Journal,1609,Analysis of Factors Affecting The Tendency of Accounting Fraud with An Ethical Behavior As Intervening Variable ,"Tujuan penelitian ini adalah untuk menganalisis faktor-faktor yang mempengaruhi kecenderungan kecurangan akuntansi dengan perilaku tidak etis sebagai variabel intervening. Populasi dari penelitian ini seluruh pengurus koperasi wanita di Kota Semarang. Sampel dalam penelitian sebanyak 61 pengurus koperasi wanita di Kota Semarang dengan teknik sampling yang digunakan yaitu convinience sampling. Teknik analisis yang digunakan dalam penelitian ini adalah analisis regresi berganda. Keefektifan pengendalian internal dan perilaku tidak etis berpengaruh terhadap kecenderungan kecurangan akuntansi, sedangkan ketaatan aturan akuntansi, kesesuaian kompensasi, dan asimetri informasi tidak berpengaruh. Keefektifan pengendalian internal, kesesuaian kompensasi, dan asimetri informasi berpengaruh terhadap perilaku tidak etis, sedangkan ketaatan aturan akuntansi tidak berpengaruh. Keefektifan pengendalian internal, kesesuaian kompensasi, dan asimetri informasi berpengaruh terhadap kecenderungan kecurangan akuntansi melalui perilaku tidak etis, sedangkan ketaatan aturan akuntansi tidak berpengaruh. Berdasarkan hasil penelitian, dapat disimpulkan bahwa kecenderungan kecurangan akuntansi dipengaruhi oleh perilaku tidak etis dan keefektifan pengendalian internal, sedangkan perilaku tidak etis dipengaruhi oleh keefektifan pengendalian internal, kesesuaian kompensasi, dan asimetri informasi. The purpose of this study is to analyze the factors that influence the tendency of accounting cheating with unethical behavior as intervening variable. The population of this study is allfemale cooperative managers in Semarang City. The sample in this research is 61 female cooperative managers in Semarang City with sampling technique used is convenience sampling. The analysis technique used in this research is multiple regression analysis. The effectiveness of internal controls and unethical behavior has an effect on the tendency of accounting fraud, while compliance with accounting rules, compensation compliance, and information asymmetry have no effect. The effectiveness of internal controls, compliance of compensation, and information asymmetry have an effect on unethical behavior, while the obedience of accounting rules has no effect on unethical behavior. Based on the results of the study, it can be concluded that the tendency of accounting fraud is influenced by unethical behavior and effectiveness of internal control, while unethical behavior is influenced by the effectiveness of internal control, compensation suitability, and information asymmetry. "
29,Accounting Analysis Journal,1610,The Influence of Experience and Time Budget Pressure on Audit Quality with Compensation As Moderating Variable ,"Penelitian ini bertujuan untuk mengetahui faktor-faktor yang dapat mempengaruhi kualitas audit meliputi pengalaman sebagai faktor internal auditor, tekanan anggaran waktu dan kompensasi sebagai faktor eksternal auditor. Populasi pada penelitian ini auditor yang bekerja pada Kantor Akuntan Publik di Kota Semarang. Sampel pada penelitian ini diambil dari auditor Kantor Akuntan Publik di Kota Semarang yang bersedia untuk menjadi objek pada penelitian. Teknik pengambilan sampel menggunakan convenience sampling. Jumlah sampel yang diolah 61 responden. Teknik analisis statistik yang digunakan adalah analisis regresi linear berganda dan uji interaksi untuk menguji pengaruh variabel moderasi. Hasil dari penelitian ini menunjukkan pengalaman dan tekanan anggaran waktu berpengaruh negatif terhadap kualitas audit. Sedangkan kompensasi berpengaruh positif terhadap kualitas audit. Hasil dari kompensasi sebagai variabel moderasi yaitu kompensasi tidak dapat memoderasi pengaruh pengalaman terhadap kualitas audit, namun kompensasi mampu memoderasi pengaruh tekanan anggaran waktu terhadap kualitas audit. Kesimpulan dari penelitian ini, auditor yang tidak berpengalaman tetap dapat menghasilkan kualitas audit yang baik karena hasil pekerjaannya dikoreksi oleh auditor senior terlebih dahulu. This study aims to determine the factors that may affect the quality of audit include experience as an internal factor auditor, time budget pressure and compensation as an external factor auditor. The population in this study auditors who work at Public Accounting Firm in Semarang City. The sample in this study was taken from the auditor Public Accounting Firm in Semarang City that is willing to be the object of research. The sampling technique uses convenience sampling. The number of samples processed 61 respondents. Statistical analysis technique used is multiple linear regression analysis and interaction test to test the influence of moderation variables. The result of this research shows that experience and time budget pressure affects audit qualitynegatively. Besides, compensation has a positive effect on audit quality. The result of compensation as a moderating variable is that compensation can not moderate the effect of experience on audit quality, but compensation is able to moderate the effect of time budget pressures on audit quality. The conclusion of this study, inexperienced auditors can still produce a good quality audit because the work is corrected by the senior auditor first."
