Abdi Dosen : Jurnal Pengabdian Pada Masyarakat,MENGEMBANGKAN POTENSI MASYARAKAT MELALUI KEGIATAN LITERASI YANG EFEKTIF DAN APLIKATIF DI DESA SUKAJADI ,"Literasi secara etimologi berasal dari bahasa latin Littera yang memiliki pengertian melibatkan sistem tulisan yang menyertainya. Literasi adalah hak asasi manusia yang fundamental dan pondasi untuk belajar sepanjang hayat. Hal ini penting sepenuhnya untuk pembangunan sosial dan manusia dalam kemampuannya untuk mengubah kehidupan (UNESCO, 2015). Alberta (2009) Menurutnya, arti literasi bukan hanya sekedar kemampuan untuk membaca dan menulis namun menambah pengetahuan, keterampilan dan kemampuan yang dapat membuat seseorang memiliki kemampuan berpikir kritis, mampu memecahkan masalah dalam berbagai konteks, mampu berkomunikasi secara efektif dan mampu mengembangkan potensi dan berpartisipasi aktif dalam kehidupan bermasyarakat). National Literacy Forum (2014) Menyatakan bahwa ada empat cara yang harus dilakukan dalam membangun literasi yang universal yaitu: meningkatkan kemampuan bahasa sejak dini di rumah dan dalam pendidikan non formal, lebih mengefektifkan pembelajaran yang dapat menumbuhkan keterampilan membaca dan menulis di sekolah, adanya akses untuk membaca dan program yang membuat anak merasa senang melakukan kegiatan literasi, menciptakan kerjasama antara sekolah, lingkungan, keluarga dan lingkungan kerja untuk dapat mendukung budaya literasi. Oleh karna itu kami mencoba menerapkan konsep literasi dari para Ahli di dalam kegiatan kemasyarakatan khususnya diwilayah Desa Sukajadi Rw 05 Rt 01,02 dan 03 yang mana tingkat pendidikan masih belum merata"
Abdi Dosen : Jurnal Pengabdian Pada Masyarakat,CERDAS BERSAMA MEMBANGUN MASYARAKAT YANG PEDULI PERMASALAHAN PENDIDIKAN DAN LINGKUNGAN ,"Kegiatan KKN Terintegrasi Universitas Ibn Khaldun Bogor tahun 2018 merupakan salah satukegiatan dengan pendekatan community development, dimana pada pelaksanaan kegiatan inimelakukan proses perencanaan sekaligus aksi program Pendampingan masyarakat baik padaaspek sosial, ekonomi, kesehatan, pendidikan, hukum, dan agama maupun teknologi tepatguna secara terpadu. Tujuan daripada KKN ini adalah untuk membantu masyarakatmemudahkan dalam menjalani aktifitas serta mendapatkan ilmu pengetahuan yangberkesinambungan di kehidupan sehari-hari. Metode yang digunakan adalah metode kualitatifyang mengambarkan pengaplikasian program pendidikan dan pemberdayaan lingkungan yangada dengan mengaplikasian pembuatan kompos dan lubang biopori"
Abdi Dosen : Jurnal Pengabdian Pada Masyarakat,PENGEMBANGAN DAYA TARIK WISATA BAKUKUNG CIANTEN MELALUI PERANCANGAN PETUNJUK ARAH BERBASIS MEDIA ONLINE ,"Destinasi wisata yang ada di Indonesia sangatlah banyak namun permasalahannya adalah kurangnya pengelolaan dan informasi tentang tempat wisata tersebut, begitupula yang terjadi di tempat wisata Bukit Bakukung yang berada di antara perkebunan PTPN VIII Cianten dan Taman Nasional Gunung Halimun, walaupun sudah berbagai upaya yang dilakukan Masyarakat Cianten untuk mengenalkan Bukit Bakukung kepada khlayak ramai namun tetap belum bisa meramaikan pengunjung untuk datang ke Bukit Bakukung. Fluktuasi jumlah pengunjung itu berimbas terhadap pendapatan pedagang yang ada didalam tempat wisata dan pendapatan pengelola yang secara kolektif Bukit Bakukung ini di kelola oleh masyarakat Cianten. Oleh karena itu kami memberikan solusi untuk mengatasi masalah tersebut dengan cara Pengembangan Daya Tarik Wisata Bakukung Cianten Melalui Perancangan Petunjuk Arah Berbasis Media Online. Diharapkan dengan program pengembangan ini dapat meningkatkan volume pengunjung ke tempat wisata Bukit Bakukung dan meningkatkan kesejahteraan masyarakat cianten serta mengenalkan daerah Cianten yang kaya akan sumber daya alamnya kepada masyarakat luas dan menimbulkan kesadaran terhadap masyarakat akan pentingnya menjaga alam"
Abdi Dosen : Jurnal Pengabdian Pada Masyarakat,PENGEMBANGAN SUMBER DAYA MANUSIA (SDM) DALAM BIDANG AGAMA DAN SOSIAL KEMASYARAKATAN DI KAMPUNG KAWUNG LUWUK ,"Kuliah Kerja Nyata (KKN) merupakan satu dari tiga elemen Tri Dharma perguruan tinggi, yakni Pengajaran, Penelitian dan Pengabdian kepada masyarakat. Ini menjadi tugas yang harus dijalankan oleh civitas akademika baik mahasiswa maupun dosen. Secara subtansi, KKN menjadi media bag mahasiswa untuk melakukan pengabdian kepada masyarakat secara langsung di lapangan. Disinilah proses pembelajaran mahasiswa melalui berbagai kegiatan langsung di tengah-tengah masyarakat dilakukan. Dalam tugas ini, kelompok mahasiswa melakukan observasi dengan metode tanya jawab dengan masyarakat dan pendokumentasian. Berdasarkan hasil observasi ditentukanlah program kerja yang meliputi program fisik dan non fisik. Adapun program fisik yaitu kerja bakti kampung, posterisasi, pendataan penduduk, uri-uri permainan tradisional, perbaikan dan pengembangan TBM dan pengembangan apotek hidup. Sedangkan program nonfisik yaitu penyuluhan dan pemeriksaan kesehatan, pendampingan PAUD, bimbingan belajar, pelatihan hasta karya, senam sehat kampung mingguan, serta penutupan. Dalam menjalankan program-program tersebut, mahasiswa berperan sebagai fasilitator, dinamisator dan motivator. Pelaksanaan program kerja yang dimulai dari tanggal 07 Agustus 2018?05 September 2018."
Abdi Dosen : Jurnal Pengabdian Pada Masyarakat,PERANAN MAHASISWA DALAM MENGEMBANGKAN SUMBER DAYA MANUSIA YANG PRODUKTIF ,"KKN merupakan kegiatan pengabdian kepada masyarakat di daerah tertentu yang dilaksanakan secara kelompok yang terdiri dari berbagai Fakultas. Kegiatan KKN (Kuliah Kerja Nyata) bertujuan untuk memberikan pengalaman kerja nyata di lapangan untuk membentuk sikap mandiri dan tanggung jawab dalam pelaksanaan pekerjaan di lapangan. Selain itu, KKN juga bertujuan untuk membantu masyarakat dalam meningkatkan taraf pengetahuan dan keterampilan sehingga diharapkan dapat meningkatkan kesejahteraannya. Pelaksanaan KKN ini dimulai dari tanggal 7 Agustus sampai dengan 7 September 2017 di Kampung Kabandungan 2, Desa Sirnagalih, Kecamatan Tamansari, Kabupaten Bogor. Program kegiatan di Kampung Kabandungan 2, Desa Sirnagalih merupakan program yang lebih menekankan kepada bidang pendidikan, kesehatan, ekonom dan sosial. Program fisik kelompok 73, antara lain: Keaksaraan fungsional, Praktek Gosok Gigi dan Cuci Tangan yang Baik dan Benar, pemasangan plang gang RW 10, Mengajar PAUD, Mengajar Ngaji, Bimbingan Belajar, Edukasi Teknologi, Kampung Bersih, Olahraga Pagi, Pemeriksaan Kesehatan Gratis, Pelaksanaan Imunisasi Campak dan Rubella. Program nonfisik yang dilakukan yaitu Seminar Kewirausahaan, Penyuluhan Motivasi Kewirausahaan, Penyuluhan Menabung Sejak Dini, Ekonomi Kreatif. Pelaksanaan program-program KKN tersebut diharapkan dapat bermanfaat bagi seluruh pihak yang terkait."
Abdi Dosen : Jurnal Pengabdian Pada Masyarakat,PROGRAM BINA LINGKUNGAN MELALUI PEMBANGUNAN MCK DI DESA CIBUNTU KAMPUNG CIBOYONG ,"Kesehatan merupakan hal yang penting dalam kehidupan kita, namun perlu disadari bahwakesehatan akan sangat bergantung dengan kondisi lingkungan di sekitar kita. Lingkungan yangbersih dan sehat maka akan menciptakan kesehatan yang baik untuk semua orang. Pentingnyakebersihan lingkungan perlu di galangkan kembali karena kebersihan lingkungan di beberapatempat masih kurang bahkan bisa dikatakan belum mencapai derajat kesehatan, seperti fasilitassanitasi mandi, cuci, kakus (MCK) merupakan fasilitas yang dibutuhkan sebagian wargadidaerah tertentu. Menurut pengamatan kami di Kampung Ciboyong Desa Cibuntu KecamatanCiampea Kabupaten Bogor sudah memiliki fasilitas MCK yang memadai akan tetapi kamimendapati kurang terawatnya fasilitas tersebut dikarenakan masih banyak warga yang belumpeduli dengan kebersihan MCK ditempat mereka tinggal. Karena itu, kami berinisiatif untukmerenovasi MCK yang sudah tidak layak pakai. Dengan harapan warga Kampung Ciboyongdapat menggunakan MCK kembali dan warga peduli dengan kebersihan fasilitas MCK yangmereka miliki."
Abdi Dosen : Jurnal Pengabdian Pada Masyarakat,MELAKSANAKAN PROGRAM KERJA PENDIDIKAN DAN PELATIHAN BERDASARKAN DENGAN KEBUTUHAN MASYARAKAT DI DESA TAPOS 2 ,"Kuliah Kerja Nyata atau KKN adalah sebuah program pengabdian kepada masyarakat yang dilaksanakan di daerah tertentu yang berguna untuk membantu masyarakat dalam bidang fisik maupun nonfisik. Desa Tapos 2 kecamatan Tenjolaya Bogor merupakan salah satu wilayah yang dipilih dan ditunjuk LPPM untuk menjadi tempat menjalankan program kuliah kerja nyata yang bertemakan tematik terintegrasi. Banyaknya masyarakat Desa Tapos 2 yang memandang bahwa pendidikan itu merupakan sesuatu yang mahal dan tidak harus dilanjutkan hingga ke tingkat yang lebih tinggi seperti perguruan tinggi, Hal itu berdampak pada sedikitnya pemberdayaan masyarakat dalam menunjang ekonomi Desa Tapos 2. Khususnya untuk ibu-ibu rumah tangga yang tidak memiliki usaha sampingan. Kemudian akhirnya kami membuat penyuluhan dan pelatihan UMKM. Maka dari itu kami mencetuskan sebuah tema ?Melaksanakan Program Kerja Pendidikan Dan Pelatihan Berdasarkan Dengan Kebutuhan Masyarakat di Desa Tapos 2? yang diharapkan dapat mengatasi masalah desa sedikit demi sedikit"
Abdi Dosen : Jurnal Pengabdian Pada Masyarakat,MENINGKATKAN KESADARAN MASYARAKAT AKAN PENTINGNYA BUDAYA LITERASI MELALUI BERBAGAI MEDIA ,"Literasi berasal dari kata literacy yang bearti melek huruf/gerakan pemberantasan buta huruf (Echols&Shadily, 1990). Menurut kamus online Merriam-Webster, Literasi berasal dari istilah latin ?literature? dan bahasa inggris ?letter?. Literasi merupakan kualitas atau kemampuan melek huruf/aksara yang di dalamnya meliputi kemampuan membaca dan menulis. Education Development Center (EDC) menyatakan bahwa Literasi lebih dari sekedar kemampuan baca tulis. Dengan pemahaman bahwa literasi mencakup kemampuan membaca kata dan membaca dunia. Untuk meningkatkan kemampuan baca tulis serta mengembangkan segenap potensi yang dimiliki oleh masyarakat Desa Sirnagalih, kami menggunakan berbagai media untuk menarik perhatian masyarakat agar tertarik atau berminat untuk mengembangkan kemampuannya. Melalui media masyarakat akan dengan mudah menerima dan menerapkan apa yang telah mereka ketahui. UNESCO menjelaskan bahwa kemampuan literasi merupakan hak setiap orang dan merupakan dasar untuk belajar sepanjang hayat. Kemampuan literasi dapat memberdayakan dan meningkatkan kualitas individu, keluarga, masyarakat. Karena sifatnya yang ?multiple Effect? atau dapat memberikan efek untuk ranah yang sangat luas, kemampuan literasi membantu memberantas kemiskinan, mengurangi angka kematian anak, pertumbuhan penduduk, dan menjamin pembangunan berkelanjutan, dan terwujudnya perdamaian. Buta huruf, bagaimanapun, adalah hambatan untuk kualitas hidup yang lebih baik."
Abdi Dosen : Jurnal Pengabdian Pada Masyarakat,PENYUBLIMAN SAMPAH NON-ORGANIK DI DESA CICADAS ,"Persoalan sampah tidak henti-hentinya untuk dibahas, karena berkaitan dengan pola hidupserta budaya masyarakat itu sendiri. Komposisi sampah yang dihasilkan dari aktivitasmanusia adalah sampah organik sebanyak 60-70% dan sisanya adalah sampah non organik30-40%, sementara itu dari sampah non-organik tersebut komposisi sampah terbanyak kedua,yaitu sebesar 14% adalah sampah plastik. Sampah plastik yang terbanyak adalah jeniskantong plastik atau kantong kresek selain plastik kemasan. Desa Cicadas adalah salah satudesa yang mengalami pertumbuhan penduduk dan ekonomi yang cukup memicumeningkatnya kegiatan jasa, industri, bisnis dan sebagainya di wilayah Cicadas, sehinggaakan memicu meningkatnya produksi limbah buangan atau sampah. Desa Cicadas mengalamipermasalahan pengolahan persampahan yakni masalah bagaimana cara membuat masyarakatmengerti manfaat, fungsi dan sebagainya terhadap pengelolaan sampah yang baik dan benar,hal ini sangat berpengaruh untuk kesehatan sehari-hari dan keterbatasan sumber daya manusia(SDM) yang memiliki keahlian atau keterampilan dalam pengelolaan sampah"
Abdi Dosen : Jurnal Pengabdian Pada Masyarakat,SOSIALISASI KEBIJAKAN PENGELOLAAN DANA DESA TAHUN 2018 DI GAMPONG SUAK RAYA KECAMATAN JOHAN PAHLAWAN KABUPATEN ACEH BARAT PROVINSI ACEH ,"Sesungguhnya banyak aturan atau kebijakan yang harus dipahami oleh keuchik selaku kepala pemerintahan desa beserta aparatur pemerintah gampong lainnya selaku pengelola dana desa. Kebijakan tersebut sangat beragam dan terus berubah sepanjang waktu. Mulai dari UU, Peraturan Menteri Dalam Negeri, Peraturan Menteri Desa, Peraturan Menteri Keuangan, Peraturan Kepala LKPP, Peraturan Bupati, hingga petunjuk teknis yang diterbitkan oleh Direktorat terkait. Sebagaimana diketahui bahwa aparatur pemerintah desa kebanyakan memiliki tingkat pendidikan yang rendah, sehingga dapatlah dimaklumi mereka tidak menguasai dan tidak dapat mengikuti sepenuhnya terkait kebijakan dana desa yang terus berubah sepanjang waktu. Sangat disayangkan nantinya jikalau penggunaan dana desa ditemukan melanggar dari aturan yang telah ditetapkan pemerintah, maka konsekuensi harus ditanggung mutlak oleh aparatur pemerintah desa itu sendiri selaku pengelola dana desa. Oleh Karena itu kami dari Fakultas Ekonomi Universitas Teuku Umar, telah melakukan sosialisasi terkait kebijakan pengelolaan dana desa tahun 2018 di Gampong Suak Raya Kecamatan Johan Pahlawan Kabupaten Aceh Barat Provinsi Aceh, yang dihadiri oleh sebanyak 20 (dua puluh) orang masyarakat Gampong Suak Raya, terdiri dari aparatur pemerintah gampong, unsur Tuha Peut, tokoh pemuda dan tokoh perempuan setempat. Dengan adanya kegiatan sosialisasi tersebut diharapkan aparatur pemerintah desa tidak melakukan penyimpangan dalam pengelolaan dana desa, sehingga dapat terhindar dari masalah hukum dikemudian hari. Selain itu kegiatan ini juga telah memberikan pemahaman yang mendalam kepada masyarakat gampong mengenai dana desa di gampong mereka."
Abdi Dosen : Jurnal Pengabdian Pada Masyarakat,"MEMBANTU MENINGKATKAN PERAN MASYARAKAT YANG LEBIH MAJU DIDESA SUKARESMI, KECAMATAN TAMANSARI ","Kegiatan KKN tematik terintegrasi Universitas Ibn Khaldun Bogor tahun 2017 merupakan salah satu kegiatan dengan pendekatan community development, di mana pada pelaksanaan kegiatan ini melakukan proses perencanaan sekaligus aksi program pendampingan Desa Gunung Mulya kecamatan Tenjolaya mempunyai masyarakat yang heterogen atau beragam sehingga dalam penyusunan serta perencanaan suatu program disesuaikan dengan kondisi, situasi dan potensi yang dimiliki oleh Desa Gunung Mulya. Ekonomi merupakan unsur yang penting dalam kehidupan masyarakat.Kondisi ini, kiranya juga telah menyadarkan masyarakat desa Gunung Mulya untuk mencari nafkah demi keluarga, anak dan isterinya.Kebanyakan masyarakat desa Gunung Mulya bermata pencaharian sebagai petani. pada bidang kesehatan, pola hidup sehat masih jauh dari diterapkan. Pola hidup yang masih tradisional yang mengandalkan ilmu kesehatan sederhana Dan bidang lingkungan, di kampong kedokan kurangnya fasilitas tong sampah dan kurang perhatian pemerintah terhadap sampah"
Abdi Dosen : Jurnal Pengabdian Pada Masyarakat,PEMANFAATAN MCK SEBAGAI SALAH SATU UPAYA PENINGKATAN PERILAKU HIDUP BERSIH DAN SEHAT (PHBS) WARGA RT 04/01 DESA SADENG ,"Pembangunan prasarana sanitasi di kampung sadeng dimaksudkan untuk memenuhikebutuhan masyarakat yang belum mendapatkan akses MCK yang layak. Kurang memadainya prasarana lingkungan pada suatu kawasan atau lingkungan hunian dapatmenimbulkan permasalahan seperti buruknya kualitas lingkungan permukiman di daerahtersebut, karena pada dasarnya keberadaan prasarana lingkungan merupakan kebutuhan yangpaling penting yang secara langsung maupun tidak langsung berimplikasi/berpengaruhterhadap kesehatan dan kesejahteraan manusia. Hasil penelitian ini adalah: Pertama,masyarakat di desa Sadeng dalam melakukan aktivitas MCK sudah terbiasa, bahkan telahmenjadi budaya keseharian masyarakat. Mayoritas dari masyarakat di kampung ini tidakmemiliki sarana MCK yang memadai, faktor ekonomi dan sosial-budaya sangat berperanpenting dalam membentuk pola prilaku tersebut. Tradisi ini sudah membudaya bagimasyarakat setempat. Kedua, dampak dari pemanfaatan tampat pemandian umum (kobak)sebagai sarana dalam melakukan aktivitas MCK sangat berpotensi untuk menyebabkanberbagai penyakit kulit seperti panu, kudis, gatal-gatal dan kutu air. Melalui penelitian inipenulis berharap pemerintah lebih memperhatikan sarana dan prasarana dalam mendukungpola hidup sehat serta perlu adanya usaha-usaha dari Dinas Kesehatan yang bekerjasamadengan instansi terkait untuk mengadakan penyuluhan terhadap pentingnya pola hidup bersih,sehat, dan nyaman, dengan tetap mempertimbangkan kondisi dan kemampuan masyarakatyang ada, sehingga masyarakat yang ada di kampung sadeng dapat memiliki kualitas hidupyang jauh lebih sehat"
Abdi Dosen : Jurnal Pengabdian Pada Masyarakat,PENCEGAHAN HIPERTENSI DALAM RANGKA UPAYA PENINGKATAN KESEHATAN DESA CIBATOK 1 ,"Hipertensi merupakan kondisi yang sering ditemukan pada pelayanan kesehatan primer. Peningkatan tekanan darah yang berlangsung dalam jangka waktu lama (persisten dapat menimbulkan kerusakan pada ginjal (gagal ginjal), jantung (penyakit jantun koroner) dan otak (menyebabkan stroke). Pencegahan hipertensi dapat dilakukan bila seseorang mengetahui siapa saja yang bisa menjadi Faktor resiko dari hipertensi. Oleh karena itu, partisipasi semua pihak baik dokter dari berbagai bidang peminatan hipertensi, pemerintah, swasta maupun masyarakat diperlukan agar hipertensi dapat dikendalikan. Keberhasilan pelaksanaan pembangunan kesehatan sangat dipengaruhi oleh pendekatan kebijakan, dan strategi program yang tepat serta sasaran yang jelas."
Abdi Dosen : Jurnal Pengabdian Pada Masyarakat,BERKARYA NYATA MEMBANGUN DESA MENUJU INDONESIA BERKEMAJUAN ,"Kuliah Kerja Nyata (KKN) merupakan kegiatan pengabdian kepada masyarakat didaerah tertentu atau lembaga pendidikan, dilaksanakan secara kelompok, teritegrasi antar jurusan, terkoordinasi di tingkat fakultas, diutamakan kegiatan fisik dan nonfisik di segala bidang. Kegiatan KKN bertujuan untuk memberikan pengalaman kerja nyata di lapangan dalam bidang membentuk sikap mandiri dan tanggung jawab dalam pelaksanaan pekerjaan di lapangan. Selain itu, KKN juga bertujuan uintuk membantu masyarakat dalam meningkatkantaraf pengetahuan dan keterampilan sehingga diharapkan dapat meningkatkan kesejahteraannya. Kegiatan KKN dibagi menjadi empat tahap kegiatan, yaiyu pembekalan, pelaksanaan, penyusunan laporan, dan evaluasi. Pelaksanaan KKN ini dimulai dari tanggal 7Agustus 2018 sampai dengan 5 September 2018 di Desa Situ Udik, Kecamatan Cibungbulang, Kabupaten Bogor. Program kelompok di Desa Situ Udik merupakan program yang lebih menekankan kepada tema pembangunan secara fisik dan non-fisik MasyarakatDesa Situ Udik. Program fisik kelompok 34, antara lain : pembuatan tempat sampah, kerja bakti, pembuatan pamflet peringatan, pembuatan tiang lampu, dan perbaikan sarana prasarana madrasah. Program non-fisik, antara lain : Sosialisasi program KKN, bimbingan belajar,perayaan HUT RI, penyuluhan kesehatan, workshop pendidikan, pengajian bersama, cek kesehatan gratis, sosialisasi menabung , pentuluhan zakat, infaq dan sodaqoh, dan madrasah diniyah."
Abdi Dosen : Jurnal Pengabdian Pada Masyarakat,PERAN MAHASISWA DALAM MENINGKATKAN PENDIDIKAN DI DESA CIBANTENG ,"Pendidikan seharusnya sudah menjadi prioritas seluruh masyarakat Indonesia. Tak terkecuali masyarakat desa Cibanteng, Ciampea, Bogor. Anak-anak desa Cibanteng mempunyai semangat dalam belajar. Antusias semangat anak-anak dalam belajar sangat tinggi. Tetapi adabeberapa kendala yang dihadapi. Salah satunya adalah kendala tenaga pengajar. Tenaga pengajar yang ada sangat terbatas. Tenaga pengajar yang ada tidak sesuai dengan jumlah banyaknya anak-anak yang antusias dalam belajar. Kendala yang lainnya adalah saranaprasarana pendidikan. Banyaknya sarana prasarana pendidikan yang rusak. Untuk itu, disini peran mahasiswa sangat dibutuhkan. Mahasiswa membantu sebagai tenaga pengajar salah satunya membantu tenaga pengajar di SDN Cihideung Ilir 05, di PAUD, dan di Majelis.Selain itu, ditambah dengan les bahasa Inggris , menggambar dan mewarnai. Selain membantu dalam tenaga pengajar, disini peran mahasiswa, ikut membantu meningkatkan sarana dan prasarananya. Salah satunya perbaikan majelis. Dengan adanya perbaikan majelis,maka kegiatan belajar mengajar disini lebih aman dan nyaman. Selain perbaikan majelis peningkatan sarana prasarana lainnya adalah penambahan buku baca, dan pemberian AlQur`an. Dengan ini bisa menambah wawasan buat anak-anak dan bisa membentuk akhlakul kharimah."
Abdi Dosen : Jurnal Pengabdian Pada Masyarakat,PENINGKATAN PEMBERDAYAAN MASYARAKAT MELALUI PENGEMBANGAN PRODUK LOKAL (KERIPIK DAUN JAMBU BIJI) DESA GUNUNG MULYA ,"KKN merupakan kegiatan pengabdian kepada masyarakat di daerah tertentu atau lembaga pendidikan, dilaksanakan secara kelompok, terintegrasi antar jurusan, terkoordinasi di tingkat fakultas. Kegiatan KKN (Kuliah Kerja Nyata) bertujuan untuk memberikan pengalaman kerjanyata di lapangan dalam bidang membentuk sikap mandiri dan tanggung jawab dalam pelaksanaan pekerjaan di lapangan. Selain itu, KKN juga bertujuan untuk membantu masyarakat dalam meningkatkan taraf pengetahuan dan keterampilan sehingga diharapkan dapat meningkatkan kesejahteraannya. Program kelompok di kampung Puswa Desa Gunung Mulya merupakan program yang lebih menekankan kepada tema Pemberdayaan Masyarakat melalui Pengembangan Produk Lokal dengan membuat produk baru yaitu ?Keripik Daun Jambu Biji? yang dikelola oleh kelompok usaha mandiri dan diharapkan mampu menjadi usaha masyarakat yang dapat berkembang dengan baik sehingga menjadi tambahan pendapatan keluarga. Adapun program lain yang telah dilaksanakan antara lain program yang berkaitan dengan bidang pendidikan, agama, kesehatan, teknologi dan informasi, kesehatan dan hukum yang menjadi program kerja kelompok KKN. Secara umum, kegiatan KKN di kampung Puswa Desa Gunung Mulya, Kecamanatan Tenjolaya Bogor berjalan dengan baik dan lancar. Hal itu dikarenakan antusiasme warga kampung Puswa yang sangat baik. Pelaksanaan programprogram KKN tersebut diharapkan dapat bermanfaat bagi seluruh pihak yang terkait sebagai pengaplikasian dan kompetensi pemiliknya"
Abdi Dosen : Jurnal Pengabdian Pada Masyarakat,"MEWUJUDKAN STABILITAS EKONOMI, PENDIDIKAN DAN KESEHATAN DALAM RANGKA PEMBERDAYAAN MASYARAKAT DI DESA CIARUTEUN ILIR ","Kuliah Kerja Nyata (KKN) merupakan bentuk kegiatan pengabdian kepada masyarakat oleh mahasiswa dengan pendekatan lintas keilmuan dan sektoral pada waktu dan daerah tertentu. Kegiatan tersebut bertujuan untuk memahami permasalahan yang terjadi di masyarakat.Permasalahan tersebut terbagi ke dalam beberap sektor, seperti ekonomi, pendidikan dan kesehatan. Ketiga aspek tersebut sangat berkaitan dalam proses pemberdayaan masyarakat. Terlebih jika masyarakatnya memiliki potensi yang baik dalam ketiga aspek tersebut. Salahsatu desa yang memiliki potensi yang baik dalam bidang ekonomi dan kesehatan adalah Desa Ciaruteun Ilir Kecamatan Cibungbulang Kabupaten Bogor. Masyarakat di desa tersebut mayoritas bekerja sebagai petani kebun, karena sebagian besar wilayahnya ditanami berbagaimacam sayur-sayuran serta tanaman hijau lainnya. Jika perkebunan tersebut dikelola dengan sistem yang sangat baik maka tidak menutup kemungkinan potensi ekonomi di desa tersebut akan berkembang sangat baik pula. Pengelolaan sistem ekonomi juga harus didukung denganpemahaman masyarakatnya, maka dari itu aspek pendidikan pun perlu mendapatkan perhatian agar masyarakat desa tersebut dapat belajar serta memahami dengan baik mengenai sistem perekonomian yang juga didukung dengan pemahaman kesehatan bagi para petani di desatersebut."
Abdi Dosen : Jurnal Pengabdian Pada Masyarakat,PEMANFAATAN MEDIA SOSIAL UNTUK PEMASARAN PRODUK HOME INDUSTRY TAS DI KAMPUNG SINDANG PALA DESA CIBENING KECAMATAN PAMIJAHAN KABUPATEN BOGOR ,"Media sosial telah menjadi pilar utama dalam penyampaian informasi. Media Sosial dapat dipergunakan untuk memperkenalkan sekaligus memasarkan produk yang kita miliki. Dalam kata lain, media sosial dipergunakan sebagai sarana masyarakat dalam melakukan jual beliproduk atau jasa. Tujuan memasarkan produk home industry tas melalui media sosial yaitu untuk meningkatkan Omset penjualan, mudahnya produk tas dikenal banyak orang, menambah minat konsumen di luar Desa Cibening dan mampu bersaing dengan produk dalam negerilainnya. Penggunaan media sosial merupakan sarana yang tepat untuk memasarkan produk home industry tas, karena familiarnya penggunaan media sosial saat ini di kalangan masyarakat. Pemasaran melalui media sosial membentuk peluang pasar, membangun dan mempertahankanhubungan dengan pelanggan secara efisien. Melalui media sosial dapat terjalin komunikasi yang interaktif antara konsumen dengan pelaku bisnis, misalnya saja melalui direct message (Instagram) dan jaringan pribadi (Whatsapp) tanpa harus mengeluarkan biaya transportasi. Jikakomunikasi mampu terjaga dengan baik maka dapat meningkatkan loyalitas konsumen. Jika loyalitas konsumen meningkat maka omset dan profit meningkat. Produk home industry tas ini merupakan produk yang mengutamakan kualitas dan kenyamanan penggunanya namun denganharga terjangkau"
Abdi Dosen : Jurnal Pengabdian Pada Masyarakat,PROGRAM PEMBERDAYAAN MASYARAKAT DALAM UPAYA MENCAPAI KESEJAHTERAAN DI DESA PASAREAN ,"Dewasa ini terdapat banyak sumber daya yang berpotensi untuk menyejahterakan kehidupan namun tidak dikembangkan dengan sebaik mungkin. Masyarakat pada umumnya memiliki beberapa potensi yang dapat dikembangkan dalam berbagai bidang. Sumber daya terbesarterdiri dari sumber daya manusia dan pada sumber daya alam lokal yang dimiliki. Untuk dapat mengoptimalkan setiap potensi sumber daya yang dimiliki, maka pelaksanaan program pemberdayaan masyarakat akan sangat membantu masyarakat dalam upaya mencapaikesejahteraan. Pendidikan, kesehatan serta ekonomi merupakan tiga unsur yang saling berkolaborasi dalam menentukan kesejahteraan masyarakat. Ketiga unsur tersebut harus dapat dioptimalkan dengan cara memberdayakan segala sumber daya untuk meningkatkankualitas pendidikan, kesehatan serta ekonomi guna mencapai kehidupan masyarakat yang sejahtera. Metode yang digunakan yaitu pendekatan dan pemberdayaan pada masyarakat. Dampak dilaksanakannya program pemberdayaan masyarakat ini dapat membantumasyarakat mencapai kesejahteraan baik dalam bidang pendidikan, kesehatan maupun ekonomi."
